num;label
36090;Thumb Up
62131;Sliding Two Fingers Right
36308;Swiping Down
94489;Sliding Two Fingers Right
84473;Sliding Two Fingers Up
34320;Drumming Fingers
78907;Thumb Up
51021;No gesture
75212;Zooming Out With Two Fingers
114115;Sliding Two Fingers Up
42276;Sliding Two Fingers Right
130901;Stop Sign
63665;Sliding Two Fingers Up
67870;Sliding Two Fingers Right
68752;Swiping Down
8006;Drumming Fingers
84639;Swiping Down
130684;Zooming Out With Two Fingers
11300;Sliding Two Fingers Left
68692;Swiping Up
63403;Sliding Two Fingers Down
3843;Thumb Down
11011;Zooming Out With Two Fingers
65507;Thumb Down
105883;No gesture
23911;Swiping Up
102989;Swiping Up
59450;Sliding Two Fingers Left
44026;Swiping Up
61829;Sliding Two Fingers Down
147905;Sliding Two Fingers Up
128098;Sliding Two Fingers Left
53100;Sliding Two Fingers Left
114028;Thumb Down
140126;Sliding Two Fingers Up
43195;Sliding Two Fingers Down
96757;Zooming Out With Two Fingers
65622;Thumb Up
96613;Sliding Two Fingers Up
41662;Thumb Up
62189;Swiping Right
4443;No gesture
111889;Sliding Two Fingers Right
23560;Sliding Two Fingers Down
132415;Swiping Down
89446;Thumb Up
13912;Sliding Two Fingers Left
22740;Sliding Two Fingers Up
4278;Sliding Two Fingers Down
135135;Sliding Two Fingers Down
118422;Sliding Two Fingers Up
127978;Sliding Two Fingers Left
141559;Sliding Two Fingers Right
65261;Thumb Down
96737;Sliding Two Fingers Down
95867;Zooming In With Two Fingers
24088;Thumb Up
88444;Zooming Out With Two Fingers
67520;Sliding Two Fingers Left
116115;Zooming In With Two Fingers
109495;Swiping Up
61154;Zooming In With Two Fingers
60264;Stop Sign
9019;Thumb Down
7281;Swiping Right
98819;Swiping Right
91761;Swiping Down
27100;Thumb Down
139249;Thumb Up
141207;Swiping Up
8077;Stop Sign
6674;Zooming Out With Two Fingers
146652;Swiping Up
47794;Stop Sign
54163;Thumb Up
44074;No gesture
37811;Sliding Two Fingers Down
130293;Sliding Two Fingers Left
65951;Sliding Two Fingers Down
144958;Sliding Two Fingers Left
64217;Thumb Down
42460;Sliding Two Fingers Right
82749;Swiping Down
121531;Thumb Down
116534;Sliding Two Fingers Right
24623;Zooming In With Two Fingers
22471;No gesture
59295;Sliding Two Fingers Up
61451;Thumb Up
138027;Swiping Right
14362;Zooming Out With Two Fingers
67142;Thumb Up
67813;Thumb Up
97732;Drumming Fingers
69031;Swiping Down
65204;Thumb Down
131668;Swiping Right
77495;Swiping Down
101830;Drumming Fingers
29770;No gesture
40128;Sliding Two Fingers Left
140449;Zooming In With Two Fingers
44161;No gesture
95005;No gesture
32275;Sliding Two Fingers Down
89530;Sliding Two Fingers Up
54068;Swiping Up
30157;Sliding Two Fingers Right
112396;Swiping Right
5583;Swiping Down
86891;Sliding Two Fingers Down
132570;Drumming Fingers
35165;Sliding Two Fingers Right
119758;Sliding Two Fingers Right
15867;Sliding Two Fingers Down
1843;Zooming In With Two Fingers
63729;Thumb Down
119385;Drumming Fingers
5723;Stop Sign
43298;Stop Sign
79878;Sliding Two Fingers Right
40904;Sliding Two Fingers Left
145365;Drumming Fingers
15896;Thumb Up
136557;Swiping Down
141998;Swiping Up
108467;Zooming In With Two Fingers
9159;Thumb Up
48462;Thumb Up
91719;Swiping Up
72595;Drumming Fingers
118361;Zooming Out With Two Fingers
47725;Swiping Down
73951;Thumb Down
60767;Thumb Up
49659;Drumming Fingers
87224;Swiping Right
86238;Sliding Two Fingers Down
102358;Sliding Two Fingers Up
137274;Stop Sign
49015;No gesture
29769;Swiping Up
42648;No gesture
56766;Thumb Down
27371;Swiping Right
55461;Zooming Out With Two Fingers
30297;Thumb Up
93183;Sliding Two Fingers Right
86141;Stop Sign
132811;Drumming Fingers
88368;Swiping Up
30905;Sliding Two Fingers Up
3701;Swiping Up
57031;Sliding Two Fingers Up
140788;Sliding Two Fingers Left
42772;Sliding Two Fingers Down
81108;Sliding Two Fingers Up
85620;Sliding Two Fingers Right
83235;No gesture
139512;Sliding Two Fingers Left
66483;Sliding Two Fingers Left
28660;Drumming Fingers
1863;Swiping Up
116361;Sliding Two Fingers Up
148077;Drumming Fingers
122242;Swiping Down
11514;Swiping Up
38550;Thumb Down
55306;Swiping Right
64643;Thumb Up
89961;Sliding Two Fingers Right
92300;Stop Sign
17324;No gesture
93833;Stop Sign
14611;Sliding Two Fingers Right
18942;Thumb Up
81386;Thumb Down
5364;Swiping Up
558;Stop Sign
41012;No gesture
108750;Swiping Down
58876;Sliding Two Fingers Left
125625;Swiping Up
114077;Thumb Up
24938;Swiping Up
7471;Sliding Two Fingers Right
26886;Zooming Out With Two Fingers
52210;Stop Sign
7505;Stop Sign
48831;Swiping Up
96414;Zooming In With Two Fingers
143993;Thumb Down
16127;Zooming Out With Two Fingers
143549;Zooming Out With Two Fingers
82177;Zooming In With Two Fingers
17016;Drumming Fingers
28517;Thumb Down
82289;Thumb Down
53433;Swiping Right
97478;Thumb Down
49679;Sliding Two Fingers Right
19873;Swiping Up
79838;Stop Sign
18819;Sliding Two Fingers Up
26797;No gesture
131798;No gesture
100200;Sliding Two Fingers Right
48262;No gesture
63906;Swiping Right
79983;Swiping Right
16976;Swiping Down
58595;Thumb Up
116436;Stop Sign
136681;Thumb Down
64937;Swiping Up
140196;Thumb Up
101325;Drumming Fingers
14465;Thumb Up
67955;Sliding Two Fingers Down
3909;No gesture
51290;Sliding Two Fingers Left
69596;Zooming Out With Two Fingers
131817;Swiping Down
68213;Stop Sign
101309;Sliding Two Fingers Left
64090;Drumming Fingers
50824;Swiping Up
88794;Swiping Up
88672;Sliding Two Fingers Down
83110;Sliding Two Fingers Up
82564;Stop Sign
43515;Stop Sign
20240;Sliding Two Fingers Left
76065;Swiping Up
29139;Sliding Two Fingers Up
14188;Sliding Two Fingers Down
70946;Sliding Two Fingers Down
98805;Swiping Up
111910;Thumb Down
130128;Thumb Down
144653;No gesture
138028;Sliding Two Fingers Up
109132;Drumming Fingers
53671;Sliding Two Fingers Up
60892;Sliding Two Fingers Left
62703;Sliding Two Fingers Left
130058;Drumming Fingers
56242;Swiping Right
28187;Sliding Two Fingers Down
104378;Thumb Up
66187;Swiping Right
33189;Zooming Out With Two Fingers
16626;Sliding Two Fingers Left
136852;No gesture
107018;Drumming Fingers
95428;Sliding Two Fingers Left
99904;Sliding Two Fingers Up
93151;Zooming Out With Two Fingers
94623;Swiping Up
58291;Sliding Two Fingers Left
48973;Drumming Fingers
83247;Swiping Up
66070;Swiping Up
88152;Stop Sign
132521;Zooming In With Two Fingers
43812;Thumb Down
49907;Sliding Two Fingers Down
101859;Sliding Two Fingers Right
26214;No gesture
36695;No gesture
107250;Sliding Two Fingers Up
117210;Sliding Two Fingers Right
127927;Sliding Two Fingers Right
51679;Swiping Up
90962;Sliding Two Fingers Down
8357;Zooming In With Two Fingers
84728;Sliding Two Fingers Left
114467;No gesture
67415;No gesture
28526;Thumb Up
140652;Zooming In With Two Fingers
89371;Zooming In With Two Fingers
136149;Swiping Down
89529;Swiping Right
30182;Thumb Down
52904;Zooming Out With Two Fingers
108347;Thumb Down
104269;Swiping Right
30885;Sliding Two Fingers Right
20394;Drumming Fingers
119707;Sliding Two Fingers Up
120275;No gesture
98053;Sliding Two Fingers Right
127960;Stop Sign
54832;Thumb Up
80696;Swiping Right
119890;Zooming In With Two Fingers
96599;Sliding Two Fingers Down
37260;Thumb Up
85160;Sliding Two Fingers Up
54779;Stop Sign
129968;Sliding Two Fingers Right
134733;No gesture
121780;Zooming In With Two Fingers
118087;Stop Sign
68492;Swiping Up
63300;Zooming Out With Two Fingers
131489;Swiping Right
34624;Sliding Two Fingers Right
74947;Swiping Down
39140;Sliding Two Fingers Right
127223;Stop Sign
133574;Drumming Fingers
130261;Zooming Out With Two Fingers
114665;Sliding Two Fingers Left
110357;Sliding Two Fingers Right
31409;Thumb Up
8696;Swiping Up
104895;Thumb Down
143049;Swiping Up
107713;Stop Sign
61244;Swiping Right
73325;Sliding Two Fingers Up
83248;Thumb Up
2192;Sliding Two Fingers Right
100379;Thumb Up
129213;Thumb Down
18736;Stop Sign
119904;Sliding Two Fingers Left
106883;Zooming In With Two Fingers
125482;Zooming Out With Two Fingers
110592;No gesture
30285;Drumming Fingers
7375;Swiping Up
131510;Drumming Fingers
84112;Sliding Two Fingers Left
142483;Sliding Two Fingers Left
73075;Drumming Fingers
128103;Swiping Down
45556;Thumb Up
98953;Thumb Up
37078;Swiping Up
130934;Swiping Right
71166;No gesture
36896;Thumb Down
7662;Swiping Down
97754;Sliding Two Fingers Up
99529;Sliding Two Fingers Down
135346;Zooming In With Two Fingers
46466;Swiping Up
94207;Drumming Fingers
3557;Thumb Up
33933;Swiping Up
47483;Sliding Two Fingers Left
130503;Zooming In With Two Fingers
70044;Sliding Two Fingers Left
143478;Sliding Two Fingers Left
24375;Sliding Two Fingers Down
100949;Sliding Two Fingers Right
68608;Sliding Two Fingers Down
11192;Sliding Two Fingers Right
11781;Sliding Two Fingers Right
109927;Zooming Out With Two Fingers
32291;Zooming In With Two Fingers
8978;Stop Sign
65960;Sliding Two Fingers Up
136532;Stop Sign
3399;Stop Sign
79740;Thumb Down
2165;Sliding Two Fingers Right
142995;No gesture
101111;Swiping Right
3875;Stop Sign
53937;Drumming Fingers
61064;Sliding Two Fingers Left
19723;Swiping Right
135756;Swiping Down
135167;Thumb Up
80083;Swiping Down
126287;No gesture
109985;No gesture
40990;Sliding Two Fingers Up
104576;Sliding Two Fingers Up
86635;Stop Sign
94756;Zooming Out With Two Fingers
26559;Zooming In With Two Fingers
121644;Thumb Up
24039;Thumb Up
69099;No gesture
79843;Sliding Two Fingers Right
77799;Drumming Fingers
33688;Thumb Down
136157;Thumb Down
85621;Thumb Down
109034;Swiping Down
113149;Stop Sign
114604;Drumming Fingers
1061;Thumb Down
81250;Sliding Two Fingers Right
97907;Sliding Two Fingers Up
59507;No gesture
9526;Swiping Up
81163;Stop Sign
102969;Thumb Down
33874;No gesture
48798;Stop Sign
133522;Swiping Right
83483;Sliding Two Fingers Right
52846;Thumb Down
56727;Stop Sign
73150;Sliding Two Fingers Left
63114;Sliding Two Fingers Left
123458;Sliding Two Fingers Up
21364;Drumming Fingers
132301;Drumming Fingers
36286;Sliding Two Fingers Down
99557;Swiping Up
6455;Zooming In With Two Fingers
87570;Sliding Two Fingers Up
808;Sliding Two Fingers Left
5442;No gesture
23084;Thumb Down
124568;Sliding Two Fingers Down
74735;Drumming Fingers
60456;Swiping Up
94659;Thumb Up
79650;Swiping Right
140418;Swiping Right
132034;Stop Sign
14535;Stop Sign
88722;Sliding Two Fingers Left
1370;Swiping Right
137575;Thumb Down
12352;Zooming In With Two Fingers
1742;Zooming In With Two Fingers
124372;No gesture
145391;Swiping Down
146491;No gesture
107714;Zooming Out With Two Fingers
119571;Drumming Fingers
23273;Sliding Two Fingers Left
90981;Sliding Two Fingers Down
27035;Drumming Fingers
54260;Drumming Fingers
3840;Thumb Down
48321;Thumb Up
60153;Thumb Down
85469;Swiping Right
135553;Zooming Out With Two Fingers
89803;Sliding Two Fingers Left
88347;Sliding Two Fingers Left
25461;Swiping Right
68991;No gesture
24788;Swiping Up
63376;Swiping Down
113583;Thumb Up
48341;Sliding Two Fingers Left
145862;Sliding Two Fingers Up
111256;Thumb Up
61178;Swiping Up
13949;Sliding Two Fingers Down
18027;Thumb Up
42905;Stop Sign
106378;Zooming In With Two Fingers
107918;Swiping Up
3861;Zooming Out With Two Fingers
114882;Zooming Out With Two Fingers
69006;No gesture
38654;Zooming Out With Two Fingers
71271;Thumb Up
81915;Sliding Two Fingers Up
27659;Thumb Down
92070;Stop Sign
13067;Sliding Two Fingers Down
49105;Drumming Fingers
83559;No gesture
34419;Zooming Out With Two Fingers
51614;Zooming Out With Two Fingers
5678;Sliding Two Fingers Right
140274;Sliding Two Fingers Up
93636;Swiping Down
33836;Sliding Two Fingers Up
57993;Thumb Down
17161;Thumb Down
53490;Swiping Right
87216;Swiping Right
36005;Zooming In With Two Fingers
121200;Thumb Up
103808;Swiping Down
33379;No gesture
106314;Sliding Two Fingers Up
99576;Zooming Out With Two Fingers
19884;Swiping Right
129558;Sliding Two Fingers Left
20567;Zooming In With Two Fingers
143060;No gesture
56510;Sliding Two Fingers Left
76138;Swiping Right
49225;Zooming Out With Two Fingers
66620;Sliding Two Fingers Left
28497;Swiping Down
138441;No gesture
3167;No gesture
38652;Sliding Two Fingers Down
86462;Swiping Down
41918;Thumb Up
101739;Zooming Out With Two Fingers
109457;Drumming Fingers
35952;Swiping Right
45261;Swiping Down
15788;Zooming Out With Two Fingers
21279;No gesture
44623;Zooming In With Two Fingers
24824;Sliding Two Fingers Up
37734;Sliding Two Fingers Up
142650;Swiping Up
98915;Sliding Two Fingers Right
68500;No gesture
97262;Thumb Down
139624;Sliding Two Fingers Right
141479;Stop Sign
147111;Thumb Up
91773;Swiping Down
11080;Thumb Up
28875;Swiping Down
125899;Zooming In With Two Fingers
93901;Sliding Two Fingers Left
8128;Drumming Fingers
113353;Sliding Two Fingers Up
96012;Swiping Up
104374;Sliding Two Fingers Up
77618;Swiping Up
135384;Drumming Fingers
28130;No gesture
10;Thumb Down
136790;Thumb Up
2290;Sliding Two Fingers Down
51407;Zooming Out With Two Fingers
61507;Zooming Out With Two Fingers
112146;No gesture
13945;Thumb Down
18691;Sliding Two Fingers Up
49458;Stop Sign
125257;Swiping Down
32531;Zooming Out With Two Fingers
109537;Zooming Out With Two Fingers
80929;Thumb Down
65125;Sliding Two Fingers Down
78616;No gesture
130731;Swiping Down
51286;Zooming Out With Two Fingers
108730;Thumb Up
29527;Swiping Down
34993;Swiping Right
135511;Drumming Fingers
17644;Sliding Two Fingers Down
96776;Zooming Out With Two Fingers
106496;Stop Sign
107131;Sliding Two Fingers Down
98975;Thumb Down
72302;Sliding Two Fingers Right
77068;Sliding Two Fingers Right
14167;Thumb Down
72784;Sliding Two Fingers Right
64910;Thumb Down
20591;Sliding Two Fingers Right
108436;Swiping Down
8908;Sliding Two Fingers Left
143720;Stop Sign
119292;Sliding Two Fingers Right
18005;Stop Sign
131479;Thumb Down
3108;Thumb Up
27404;Swiping Right
146938;Sliding Two Fingers Right
105841;Drumming Fingers
74897;Sliding Two Fingers Up
135118;No gesture
36495;Thumb Up
66047;Sliding Two Fingers Left
123436;Sliding Two Fingers Left
129973;Swiping Down
100338;Zooming Out With Two Fingers
77076;Thumb Down
31058;Swiping Down
88473;No gesture
42914;Swiping Up
22545;Swiping Down
89173;Stop Sign
5630;Stop Sign
10315;Thumb Up
128058;Sliding Two Fingers Left
146862;Sliding Two Fingers Up
64978;Swiping Right
86523;Swiping Up
18778;Swiping Right
120780;Sliding Two Fingers Right
120958;Zooming In With Two Fingers
33207;Swiping Down
7244;Swiping Right
144075;No gesture
1623;Zooming In With Two Fingers
38490;Stop Sign
108698;Sliding Two Fingers Up
44273;Sliding Two Fingers Down
10948;Sliding Two Fingers Up
14365;Sliding Two Fingers Right
138924;Sliding Two Fingers Right
60680;Thumb Down
87834;Thumb Up
14609;Swiping Up
6193;No gesture
85668;Sliding Two Fingers Left
99897;Sliding Two Fingers Left
86040;Sliding Two Fingers Right
106764;Sliding Two Fingers Up
45807;Thumb Up
72190;Sliding Two Fingers Left
144368;Thumb Down
106808;Thumb Down
65734;Swiping Right
63071;Sliding Two Fingers Up
46425;Sliding Two Fingers Down
140385;Zooming In With Two Fingers
15917;Thumb Down
78149;Swiping Up
86697;Sliding Two Fingers Right
105228;Sliding Two Fingers Left
137108;No gesture
52094;Thumb Up
134662;Thumb Up
40081;Zooming In With Two Fingers
59791;Swiping Down
125203;Sliding Two Fingers Left
88972;Thumb Up
133360;Drumming Fingers
23787;Thumb Up
72412;Sliding Two Fingers Up
26999;Thumb Up
23079;Sliding Two Fingers Up
103240;Swiping Right
81425;Sliding Two Fingers Up
60178;Zooming Out With Two Fingers
33098;Swiping Down
106154;Thumb Down
111028;Sliding Two Fingers Down
91953;Thumb Down
55556;Zooming Out With Two Fingers
119636;Sliding Two Fingers Left
89949;Stop Sign
18682;No gesture
120454;Sliding Two Fingers Down
121056;Sliding Two Fingers Right
146420;Stop Sign
41707;Sliding Two Fingers Up
18480;Swiping Up
50145;Thumb Down
139007;Sliding Two Fingers Right
79409;Sliding Two Fingers Left
12521;Thumb Down
133843;Zooming In With Two Fingers
93422;Swiping Up
11690;Swiping Down
79248;Swiping Down
136665;Sliding Two Fingers Down
125316;Thumb Up
141007;Stop Sign
120480;Zooming In With Two Fingers
109290;Swiping Right
103979;Swiping Right
130823;Swiping Down
67518;No gesture
67092;Zooming Out With Two Fingers
46570;Thumb Up
106581;Stop Sign
80043;Zooming Out With Two Fingers
99801;Sliding Two Fingers Right
15099;Zooming In With Two Fingers
73980;Zooming Out With Two Fingers
39135;Stop Sign
83897;Sliding Two Fingers Up
21731;Thumb Up
50877;No gesture
118859;Zooming Out With Two Fingers
136654;Stop Sign
144953;No gesture
85613;Sliding Two Fingers Up
119525;Thumb Up
61533;Drumming Fingers
64547;Sliding Two Fingers Right
74081;Zooming In With Two Fingers
55915;Swiping Up
93393;Sliding Two Fingers Up
60283;Sliding Two Fingers Up
114167;Zooming In With Two Fingers
140371;Sliding Two Fingers Left
136658;Stop Sign
19918;Stop Sign
49145;Thumb Down
58944;No gesture
30658;Swiping Right
132971;Zooming In With Two Fingers
100688;Thumb Down
37155;Zooming Out With Two Fingers
44099;Sliding Two Fingers Down
44076;Drumming Fingers
1283;Sliding Two Fingers Left
57610;Swiping Right
10386;Sliding Two Fingers Down
3736;Swiping Up
28816;Sliding Two Fingers Left
87593;Stop Sign
100494;Thumb Down
111;Zooming In With Two Fingers
124116;Thumb Up
22513;Swiping Up
100912;Thumb Up
105108;Zooming In With Two Fingers
121763;Thumb Up
4142;Thumb Down
105038;Stop Sign
47652;Sliding Two Fingers Down
116848;Swiping Up
22564;Zooming In With Two Fingers
11592;Drumming Fingers
65472;Zooming In With Two Fingers
120490;Thumb Up
107930;Thumb Down
121776;Zooming Out With Two Fingers
116401;Thumb Up
58781;Zooming In With Two Fingers
136441;Drumming Fingers
75658;Sliding Two Fingers Down
78969;No gesture
131677;Thumb Up
144946;Drumming Fingers
41941;No gesture
81998;Zooming In With Two Fingers
103886;Zooming Out With Two Fingers
23531;Thumb Up
23711;Swiping Right
91975;Swiping Down
105011;Zooming In With Two Fingers
83707;Zooming Out With Two Fingers
23398;Stop Sign
62393;Thumb Down
127422;Swiping Up
135427;Drumming Fingers
17139;Thumb Up
48430;Sliding Two Fingers Right
88105;Sliding Two Fingers Right
99075;Swiping Right
36651;Zooming Out With Two Fingers
25260;Sliding Two Fingers Right
124828;Zooming In With Two Fingers
77546;Swiping Down
39729;Swiping Down
133506;Drumming Fingers
66605;Zooming Out With Two Fingers
140438;No gesture
21318;Swiping Down
100617;Thumb Up
5845;Thumb Down
18213;Drumming Fingers
60543;Thumb Up
